society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Ag36,Lowiili,xd273,sout2790,Southern Birifor,Atlantic-Congo,AnnualMeanTemperature,25.77484055,,,,
Ag39,Dagara,xd276,sout2789,Central Dagaare,Atlantic-Congo,AnnualMeanTemperature,25.77484055,,,,
Ih2,Seniang,xd868,sout2857,Nahavaq,Austronesian,AnnualMeanTemperature,25.77610232,,,,
Ig16,Bwaidoga,xd848,bwai1242,Bwaidoka,Austronesian,AnnualMeanTemperature,25.78000239,,,,
Af25,Isoko,xd203,isok1239,Isoko,Atlantic-Congo,AnnualMeanTemperature,25.80226971,,,,
Ai2,Nyaro,xd348,kooo1244,Ko,Heibanic,AnnualMeanTemperature,25.80387618,,,,
Ef10,Bihari,xd662,mait1250,Maithili,Indo-European,AnnualMeanTemperature,25.8110775,,,,
Ij8,Tahitians,xd897,tahi1242,Tahitian,Austronesian,AnnualMeanTemperature,25.81358677,,,,
B91,Kaakutju,xd943,gaga1251,Gaagudju,,AnnualMeanTemperature,25.82468639,,,,
B103,Kaiadilt,xd952,kaya1319,Kayardild,Tangkic,AnnualMeanTemperature,25.82919754,,,,
Af22,Itsekiri,xd200,isek1239,Isekiri,Atlantic-Congo,AnnualMeanTemperature,25.83284678,,,,
Ef2,Bengali,xd664,beng1280,Bengali,Indo-European,AnnualMeanTemperature,25.86097974,,,,
Ae44,Bubi,xd165,bube1242,Bube,Atlantic-Congo,AnnualMeanTemperature,25.86279363,,,,
Ai4,Ingassana,xd370,gaam1241,Gaam,Eastern Jebel,AnnualMeanTemperature,25.86598334,,,,
B92,Nunggubuyu,xd944,nung1290,Wubuy,Gunwinyguan,AnnualMeanTemperature,25.87537507,,,,
Cb2,Wolof,xd469,nucl1347,Wolof,Atlantic-Congo,AnnualMeanTemperature,25.87547596,,,,
SCCS156,Miskito,xd1325,misk1235,Mískito,Misumalpan,AnnualMeanTemperature,25.88242545,,,,
Ag12,Nankanse,xd247,nank1249,Nankana,Atlantic-Congo,AnnualMeanTemperature,25.88265019,,,,
Ag46,Manprusi,xd284,mamp1244,Mampruli,Atlantic-Congo,AnnualMeanTemperature,25.88265019,,,,
Ai19,Musgu,xd347,musg1254,Musgu,Afro-Asiatic,AnnualMeanTemperature,25.89959199,,,,
Af58,Vai,xd239,vaii1241,Vai,Mande,AnnualMeanTemperature,25.914022,,,,
Ag10,Konkomba,xd245,konk1269,Konkomba,Atlantic-Congo,AnnualMeanTemperature,25.91696084,,,,
Ih13,Ranon,xd866,nort2839,North Ambrym,Austronesian,AnnualMeanTemperature,25.92224785,,,,
Ej6,Moken,xd728,moke1242,Moken,Austronesian,AnnualMeanTemperature,25.93069464,,,,
Ag50,Moba,xd289,moba1244,Moba,Atlantic-Congo,AnnualMeanTemperature,25.9345926,,,,
Ag51,Somba,xd290,dita1238,Ditammari,Atlantic-Congo,AnnualMeanTemperature,25.9345926,,,,
Ag52,Tem,xd291,temm1241,Tem,Atlantic-Congo,AnnualMeanTemperature,25.9345926,,,,
Ei9,Mogh,xd715,rakh1245,Rakhine,Sino-Tibetan,AnnualMeanTemperature,25.96445286,,,,
B7,Ayta (Pinatubo),xd904,boto1242,Botolan Sambal,Austronesian,AnnualMeanTemperature,25.96687071,,,,
Ej11,Cham,xd718,east2563,Eastern Cham,Austronesian,AnnualMeanTemperature,25.96781797,,,,
Af48,Kru,xd228,klao1243,Klao,Atlantic-Congo,AnnualMeanTemperature,25.9751578,,,,
Ag37,Awuna,xd274,awun1244,Awuna,Atlantic-Congo,AnnualMeanTemperature,25.97881217,,,,
Ag38,Builsa,xd275,buli1254,Buli (Ghana),Atlantic-Congo,AnnualMeanTemperature,25.97881217,,,,
Eg6,Kerala,xd682,mala1464,Malayalam,Dravidian,AnnualMeanTemperature,25.98015986,,,,
SCCS162,Warao,xd1335,wara1303,Warao,,AnnualMeanTemperature,25.98562388,,,,
B11,Hill Pandaram,xd905,mala1468,Malapandaram,Dravidian,AnnualMeanTemperature,25.98657376,,,,
B43,Sirionó,xd1362,siri1273,Sirionó,Tupian,AnnualMeanTemperature,25.98678147,,,,
Ab21a,Kisama,xd23,sama1300,Sama,Atlantic-Congo,AnnualMeanTemperature,25.99188671,,,,
B88,"Yolngu, Dhuwal",xd777,dhuw1249,Dhuwal,Pama-Nyungan,AnnualMeanTemperature,25.99802737,,,,
Ef11,Uttar Pradesh,xd663,bhoj1244,Bhojpuri,Indo-European,AnnualMeanTemperature,26.00683427,,,,
SCCS63,Uttar Pradesh,xd663,bhoj1244,Bhojpuri,Indo-European,AnnualMeanTemperature,26.00683427,,,,
Si7,Paresi,xd1404,pare1272,Parecís,Arawakan,AnnualMeanTemperature,26.00719066,,,,
Sj2,Sherente,xd1410,xere1240,Xerénte,Nuclear-Macro-Je,AnnualMeanTemperature,26.01899225,,,,
Cb8,Bororo Fulani,xd485,boro1274,Bororo of Kano and Zaria,Atlantic-Congo,AnnualMeanTemperature,26.02729604,,,,
SCCS160,Haitians,xd1334,hait1244,Haitian,Indo-European,AnnualMeanTemperature,26.02762578,,,,
Ag31,Minianka,xd268,mama1271,Mamara Senoufo,Atlantic-Congo,AnnualMeanTemperature,26.03995589,,,,
Af57,Temne,xd238,timn1235,Timne,Atlantic-Congo,AnnualMeanTemperature,26.0519274,,,,
Sb8,Taíno,xd1333,tain1254,Taino,Arawakan,AnnualMeanTemperature,26.06458763,,,,
Ag14,Baga,xd249,mbul1258,Mbulungish,Atlantic-Congo,AnnualMeanTemperature,26.07172635,,,,
Ca35,Amarar,xd443,amar1281,Amara (Beja),Afro-Asiatic,AnnualMeanTemperature,26.08697885,,,,
Ag53,Bisa,xd292,biss1248,Bissa,Mande,AnnualMeanTemperature,26.08824207,,,,
Ad33,Pokomo,xd102,poko1261,Pokomo,Atlantic-Congo,AnnualMeanTemperature,26.0927353,,,,
B106,Kariyarra,xd780,kari1304,Kariyarra,Pama-Nyungan,AnnualMeanTemperature,26.09662782,,,,
Ih3,Bunlap,xd869,saaa1241,Sa,Austronesian,AnnualMeanTemperature,26.11133744,,,,
SCCS101,Bunlap,xd869,saaa1241,Sa,Austronesian,AnnualMeanTemperature,26.11133744,,,,
Ah13,Dakakari,xd302,clel1238,C'lela,Atlantic-Congo,AnnualMeanTemperature,26.11575223,,,,
Cb18,Kanembu,xd467,kane1243,Kanembu,Saharan,AnnualMeanTemperature,26.12020592,,,,
Ca36,Beni-Amer,xd444,mans1267,Mansa',Afro-Asiatic,AnnualMeanTemperature,26.12025352,,,,
Sc1,Warao,xd1335,wara1303,Warao,,AnnualMeanTemperature,26.12679571,,,,
Ai21,Bagirmi,xd350,bagi1246,Bagirmi,Central Sudanic,AnnualMeanTemperature,26.12802776,,,,
SCCS159,Wayuu,xd1331,wayu1243,Wayuu,Arawakan,AnnualMeanTemperature,26.13008088,,,,
Sb6,Wayuu,xd1331,wayu1243,Wayuu,Arawakan,AnnualMeanTemperature,26.13008088,,,,
Ie13,Kiwai,xd789,sout2949,Southern Kiwai,Kiwaian,AnnualMeanTemperature,26.13073362,,,,
Sb9,Haitians,xd1334,hait1244,Haitian,Indo-European,AnnualMeanTemperature,26.13633072,,,,
Ig19,Molima,xd851,moli1248,Molima,Austronesian,AnnualMeanTemperature,26.15045067,,,,
Ig5,Dobuans,xd857,dobu1241,Dobu,Austronesian,AnnualMeanTemperature,26.15045067,,,,
Id2,"Yolngu, Dhuwal",xd777,dhuw1249,Dhuwal,Pama-Nyungan,AnnualMeanTemperature,26.16256588,,,,
B85,Mirrngadja,xd940,djin1252,Djinba,Pama-Nyungan,AnnualMeanTemperature,26.17046292,,,,
Cc6,Kababish,xd503,nort3133,North Kordofan Arabic,Afro-Asiatic,AnnualMeanTemperature,26.17163608,,,,
B8,Andamanese,xd686,akab1249,Aka-Bea,Great Andamanese,AnnualMeanTemperature,26.17704155,,,,
B6,Jarawa,xd903,jara1245,Jarawa (India),Jarawa-Onge,AnnualMeanTemperature,26.20045571,,,,
Eh1,Andamanese,xd686,akab1249,Aka-Bea,Great Andamanese,AnnualMeanTemperature,26.21032495,,,,
SCCS79,Andamanese,xd686,akab1249,Aka-Bea,Great Andamanese,AnnualMeanTemperature,26.21032495,,,,
Sc10,Lokono,xd1336,araw1276,Lokono,Arawakan,AnnualMeanTemperature,26.21875866,,,,
B86,Burarra,xd941,gunn1247,Gun-narta,Maningrida,AnnualMeanTemperature,26.21952701,,,,
B20,Cholanaikkan,xd913,jenn1240,Jennu Kurumba,Dravidian,AnnualMeanTemperature,26.22197521,,,,
SCCS22,Bambara,xd244,bamb1269,Bambara,Mande,AnnualMeanTemperature,26.22271487,,,,
Ag13,Kasena,xd248,kase1253,Kasem,Atlantic-Congo,AnnualMeanTemperature,26.2262842,,,,
Ag4,Tallensi,xd277,taln1239,Talni,Atlantic-Congo,AnnualMeanTemperature,26.2262842,,,,
SCCS23,Tallensi,xd277,taln1239,Talni,Atlantic-Congo,AnnualMeanTemperature,26.2262842,,,,
Af14,Sherbro,xd191,sher1258,Sherbro,Atlantic-Congo,AnnualMeanTemperature,26.22668906,,,,
Si8,Umotina,xd1405,umot1240,Umotína,Bororoan,AnnualMeanTemperature,26.22879281,,,,
Ag19,Diola,xd254,ejam1238,Ejamat,Atlantic-Congo,AnnualMeanTemperature,26.23943081,,,,
Ag41,Kusasi,xd279,kusa1250,Kusaal,Atlantic-Congo,AnnualMeanTemperature,26.2496969,,,,
Sb5,Paraujano,xd1330,para1316,Paraujano,Arawakan,AnnualMeanTemperature,26.25112068,,,,
B102,Lardil,xd951,lard1243,Lardil,Tangkic,AnnualMeanTemperature,26.25293517,,,,
B97,Anindilyagwa,xd776,anin1240,Anindilyakwa,Gunwinyguan,AnnualMeanTemperature,26.25665836,,,,
Ia13,Badjau Tawi-Tawi,xd736,sout2918,Southern Sama,Austronesian,AnnualMeanTemperature,26.26234473,,,,
B84,Gunwinygu,xd939,gunw1252,Bininj Kun-Wok,Gunwinyguan,AnnualMeanTemperature,26.26475348,,,,
B87,Gidjingali,xd774,gunn1248,Gun-narda,Maningrida,AnnualMeanTemperature,26.26475348,,,,
Id11,Gidjingali,xd774,gunn1248,Gun-narda,Maningrida,AnnualMeanTemperature,26.26475348,,,,
Af21,Ijaw,xd199,kala1381,Kalabari,Ijoid,AnnualMeanTemperature,26.26666107,,,,
Sa11,Kaqchikel,xd1311,kaqc1270,Kaqchikel,Mayan,AnnualMeanTemperature,26.28140393,,,,
Cb20,Zerma,xd470,zarm1239,Zarma-Kaado,Songhay,AnnualMeanTemperature,26.30768147,,,,
Cb12,Gimma,xd461,nort3133,North Kordofan Arabic,Afro-Asiatic,AnnualMeanTemperature,26.31662691,,,,
Id13,Anindilyagwa,xd776,anin1240,Anindilyakwa,Gunwinyguan,AnnualMeanTemperature,26.31772881,,,,
Ig7,Lakalai,xd859,naka1262,Nakanai,Austronesian,AnnualMeanTemperature,26.31794526,,,,
Sb2,Cágaba,xd1327,cogu1240,Cogui,Chibchan,AnnualMeanTemperature,26.33105178,,,,
Ie19,Marind-Amin,xd795,nucl1622,Marind,Anim,AnnualMeanTemperature,26.34424978,,,,
Ic3,Belu,xd765,tetu1245,Tetum,Austronesian,AnnualMeanTemperature,26.34576398,,,,
Ag45,Gurma,xd283,gour1243,Gourmanchéma,Atlantic-Congo,AnnualMeanTemperature,26.34580343,,,,
B5,Onge,xd902,onge1236,Önge,Jarawa-Onge,AnnualMeanTemperature,26.3711915,,,,
Ia4,Subanun,xd744,cent2089,Central Subanen,Austronesian,AnnualMeanTemperature,26.37610187,,,,
Sh2,Terena,xd1389,tere1279,Terena-Kinikinao-Chane,Arawakan,AnnualMeanTemperature,26.41677012,,,,
Ib3,Balinese,xd752,bali1278,Balinese,Austronesian,AnnualMeanTemperature,26.41940688,,,,
Eh4,Vedda,xd690,vedd1240,Veddah,Indo-European,AnnualMeanTemperature,26.42472773,,,,
SCCS80,Vedda,xd690,vedd1240,Veddah,Indo-European,AnnualMeanTemperature,26.42472773,,,,
Se11,Chácobo,xd1364,chac1251,Chácobo,Pano-Tacanan,AnnualMeanTemperature,26.42773728,,,,
B94,Yir Yoront,xd775,jirj1239,Jir'jorond,Pama-Nyungan,AnnualMeanTemperature,26.43099299,,,,
Id12,Yir Yoront,xd775,jirj1239,Jir'jorond,Pama-Nyungan,AnnualMeanTemperature,26.43099299,,,,
SCCS93,Kimam,xd794,kima1246,Kimaama,Kolopom,AnnualMeanTemperature,26.44995906,,,,
Ag42,Nunuma,xd280,sout2795,Southern Nuni,Atlantic-Congo,AnnualMeanTemperature,26.45019144,,,,
Ia12,Sugbuanon,xd735,cebu1242,Cebuano,Austronesian,AnnualMeanTemperature,26.45386601,,,,
Ag47,Mossi (Ouagadougou),xd285,moss1236,Mossi,Atlantic-Congo,AnnualMeanTemperature,26.45525209,,,,
Id6,Wikmunkan,xd781,wikm1247,Wik-Mungkan,Pama-Nyungan,AnnualMeanTemperature,26.48136682,,,,
SCCS84,Balinese,xd752,bali1278,Balinese,Austronesian,AnnualMeanTemperature,26.482285,,,,
Ij5,Raroians,xd894,tuam1242,Tuamotuan,Austronesian,AnnualMeanTemperature,26.50087435,,,,
Ca38,Tigre,xd446,mans1267,Mansa',Afro-Asiatic,AnnualMeanTemperature,26.50169906,,,,
Ad1,Bajuni,xd76,baju1245,Bajuni,Atlantic-Congo,AnnualMeanTemperature,26.50230954,,,,
Cb16,Shuwa,xd465,char1283,Chari-Baguirmi,Afro-Asiatic,AnnualMeanTemperature,26.53285465,,,,
Cb5,Buduma,xd482,budu1265,Buduma,Afro-Asiatic,AnnualMeanTemperature,26.53285465,,,,
Ag18,Bijogo,xd253,bidy1244,Kangaki-Kagbaaga-Kajoko Bidyogo,Atlantic-Congo,AnnualMeanTemperature,26.53672536,,,,
Ia18,Bisayan,xd741,akla1241,Aklanon,Austronesian,AnnualMeanTemperature,26.56049529,,,,
Ia17,Bilaan,xd740,koro1310,Koronadal Blaan,Austronesian,AnnualMeanTemperature,26.57103262,,,,
SCCS39,Barabra,xd507,kenu1236,Kenuzi-Dongola,Nubian,AnnualMeanTemperature,26.57186152,,,,
B90,Wikmunkan,xd781,wikm1247,Wik-Mungkan,Pama-Nyungan,AnnualMeanTemperature,26.5744093,,,,
Ag1,Bambara,xd244,bamb1269,Bambara,Mande,AnnualMeanTemperature,26.57540126,,,,
Ie5,Keraki,xd819,namb1293,Nambo,Morehead-Wasur,AnnualMeanTemperature,26.5888115,,,,
Eh5,Nicobarese,xd691,carn1240,Car Nicobarese,Austroasiatic,AnnualMeanTemperature,26.59509927,,,,
Ic8,Kei,xd770,keii1239,Kei,Austronesian,AnnualMeanTemperature,26.59523569,,,,
Ic11,Ambonese,xd761,ambo1250,Ambonese Malay,Austronesian,AnnualMeanTemperature,26.60477241,,,,
Eh6,Sinhalese,xd692,sinh1246,Sinhala,Indo-European,AnnualMeanTemperature,26.60543915,,,,
Ag30,Bobo,xd267,nort2819,Northern Bobo Madaré,Mande,AnnualMeanTemperature,26.62340245,,,,
Ag29,Samo,xd265,sout2844,Southern Samo,Mande,AnnualMeanTemperature,26.62545985,,,,
SCCS89,Alorese,xd764,abui1241,Abui,Timor-Alor-Pantar,AnnualMeanTemperature,26.63101361,,,,
Ag21,Bassari,xd257,bass1258,Bassari-Tanda,Atlantic-Congo,AnnualMeanTemperature,26.63431761,,,,
Ag15,Balanta,xd250,bala1301,Balanta-Kentohe,Atlantic-Congo,AnnualMeanTemperature,26.65246788,,,,
Ag16,Banyun,xd251,bain1259,Bainounk-Gujaher,Atlantic-Congo,AnnualMeanTemperature,26.65246788,,,,
Ag20,Papel,xd256,pape1239,Papel,Atlantic-Congo,AnnualMeanTemperature,26.65246788,,,,
B99,Mulluk,xd948,mull1237,Mullukmulluk,Northern Daly,AnnualMeanTemperature,26.66192638,,,,
Ag2,Mossi (Yatenga),xd255,moss1236,Mossi,Atlantic-Congo,AnnualMeanTemperature,26.67229474,,,,
Id7,Murriny Patha,xd782,murr1258,Murriny Patha,Southern Daly,AnnualMeanTemperature,26.67437674,,,,
Ie14,Miriam,xd790,meri1244,Meriam,Eastern Trans-Fly,AnnualMeanTemperature,26.68793992,,,,
Cb22,Liptako,xd472,west2454,Western Niger Fulfulde,Atlantic-Congo,AnnualMeanTemperature,26.696154,,,,
Ic6,Tanimbarese,xd768,sela1259,Selaru,Austronesian,AnnualMeanTemperature,26.69914907,,,,
SCCS98,Trobriands,xd852,kili1267,Kilivila,Austronesian,AnnualMeanTemperature,26.73240145,,,,
Cc5,Kel Antessar,xd502,timb1263,Timbuktu,Afro-Asiatic,AnnualMeanTemperature,26.7418608,,,,
Ie4,Wogeo,xd818,woge1237,Wogeo,Austronesian,AnnualMeanTemperature,26.74721067,,,,
Ig15,Bakovi,xd847,bola1250,Bola,Austronesian,AnnualMeanTemperature,26.75143682,,,,
Ie18,Kimam,xd794,kima1246,Kimaama,Kolopom,AnnualMeanTemperature,26.76124256,,,,
Ai18,Kotoko,xd346,lagw1237,Lagwan,Afro-Asiatic,AnnualMeanTemperature,26.77476346,,,,
Ia5,Hanunoo,xd745,hanu1241,Hanunoo,Austronesian,AnnualMeanTemperature,26.77730995,,,,
Ic2,Alorese,xd764,abui1241,Abui,Timor-Alor-Pantar,AnnualMeanTemperature,26.78128071,,,,
Ig2,Trobriands,xd852,kili1267,Kilivila,Austronesian,AnnualMeanTemperature,26.78779604,,,,
Ic12,Sumbawanese,xd762,sumb1241,Sumbawa,Austronesian,AnnualMeanTemperature,26.79155635,,,,
B82,Kaurareg,xd937,kala1377,Kala Lagaw Ya,Pama-Nyungan,AnnualMeanTemperature,26.79606998,,,,
Cc20,Zenaga,xd499,zena1248,Zenaga,Afro-Asiatic,AnnualMeanTemperature,26.79813116,,,,
Ag28,Nononke,xd264,jena1242,Jenaama Bozo,Mande,AnnualMeanTemperature,26.80436338,,,,
B100,Worrorra,xd949,worr1237,Worrorra,Worrorran,AnnualMeanTemperature,26.80549457,,,,
Ij3,Marquesans,xd892,nort2845,North Marquesan,Austronesian,AnnualMeanTemperature,26.81320394,,,,
SCCS105,Marquesans,xd892,nort2845,North Marquesan,Austronesian,AnnualMeanTemperature,26.81320394,,,,
Ic9,Sumbanese,xd771,kamb1299,Kambera,Austronesian,AnnualMeanTemperature,26.8330242,,,,
B42,Guató,xd1403,guat1253,Guató,,AnnualMeanTemperature,26.84919346,,,,
B10,Vedda,xd690,vedd1240,Veddah,Indo-European,AnnualMeanTemperature,26.85556918,,,,
Ih1,Mota,xd862,mota1237,Mota,Austronesian,AnnualMeanTemperature,26.85713696,,,,
Ig11,Rossel Islanders,xd843,yele1255,Yele,,AnnualMeanTemperature,26.85898263,,,,
Ca43,Hadendowa,xd452,hade1248,Hadendoa,Afro-Asiatic,AnnualMeanTemperature,26.85988932,,,,
Ic4,Rotinese,xd766,term1237,Termanu,Austronesian,AnnualMeanTemperature,26.871084,,,,
Ii8,Futunans,xd887,east2447,East Futuna,Austronesian,AnnualMeanTemperature,26.87357163,,,,
Cc19,Trarza,xd497,hass1238,Hassaniyya,Afro-Asiatic,AnnualMeanTemperature,26.89224499,,,,
SCCS86,Badjau Tawi-Tawi,xd736,sout2918,Southern Sama,Austronesian,AnnualMeanTemperature,26.89979854,,,,
Sc2,Pumé,xd1345,pume1238,Pumé,,AnnualMeanTemperature,26.90384295,,,,
B104,Karajarri,xd953,kara1476,Karadjeri,Pama-Nyungan,AnnualMeanTemperature,26.91145197,,,,
Ic7,Ili-Mandiri,xd769,lama1277,Lamaholot,Austronesian,AnnualMeanTemperature,26.94255394,,,,
Ib7,Mentaweians,xd756,ment1249,Mentawai,Austronesian,AnnualMeanTemperature,26.9461788,,,,
SCCS90,Tiwi,xd778,tiwi1244,Tiwi,,AnnualMeanTemperature,26.94768353,,,,
Ii14,Upolu Samoans,xd880,samo1305,Samoan,Austronesian,AnnualMeanTemperature,26.98850408,,,,
SCCS106,Upolu Samoans,xd880,samo1305,Samoan,Austronesian,AnnualMeanTemperature,26.98850408,,,,
Ic13,Kodi,xd763,kodi1247,Kodi-Gaura,Austronesian,AnnualMeanTemperature,26.99016439,,,,
B4,Shompen,xd901,shom1245,Shom Peng,,AnnualMeanTemperature,26.99160716,,,,
SCCS78,Nicobarese,xd691,carn1240,Car Nicobarese,Austroasiatic,AnnualMeanTemperature,26.99160716,,,,
Ii1,American Samoans,xd876,samo1305,Samoan,Austronesian,AnnualMeanTemperature,26.9979571,,,,
B83,Larikia,xd938,lara1258,Laragia,,AnnualMeanTemperature,27.00744741,,,,
Ic10,Tobelorese,xd760,tobe1252,Tobelo,North Halmahera,AnnualMeanTemperature,27.04813989,,,,
If15,Carolinians,xd830,caro1242,Carolinian,Austronesian,AnnualMeanTemperature,27.0606605,,,,
If8,Chamorro,xd839,cham1312,Chamorro,Austronesian,AnnualMeanTemperature,27.0606605,,,,
B2,Palawan Batak,xd900,bata1301,Batak,Austronesian,AnnualMeanTemperature,27.06170102,,,,
Sh6,Chamacoco,xd1393,cham1315,Chamacoco,Zamucoan,AnnualMeanTemperature,27.07164879,,,,
B38,Pumé,xd1345,pume1238,Pumé,,AnnualMeanTemperature,27.0748604,,,,
Ia7,Tagbanua,xd747,tagb1258,Tagbanwa,Austronesian,AnnualMeanTemperature,27.0752051,,,,
Cc18,Kunta,xd496,hass1238,Hassaniyya,Afro-Asiatic,AnnualMeanTemperature,27.09160733,,,,
Si6,Guató,xd1403,guat1253,Guató,,AnnualMeanTemperature,27.09969947,,,,
SCCS24,Songhai,xd480,koyr1242,Koyraboro Senni Songhai,Songhay,AnnualMeanTemperature,27.11023277,,,,
Ag17,Biafada,xd252,biaf1240,Biafada,Atlantic-Congo,AnnualMeanTemperature,27.13149932,,,,
Ii10,Rennell Islanders,xd877,renn1242,Rennell-Bellona,Austronesian,AnnualMeanTemperature,27.14202854,,,,
Ag23,Kasonke,xd259,xaas1235,Xaasongaxango,Mande,AnnualMeanTemperature,27.14277558,,,,
Cc13,Udalan Tuareg,xd491,timb1263,Timbuktu,Afro-Asiatic,AnnualMeanTemperature,27.14712772,,,,
Ig17,Kombe,xd849,mudu1242,Muduapa,Austronesian,AnnualMeanTemperature,27.14855916,,,,
Ii13,Uveans,xd879,wall1257,East Uvean,Austronesian,AnnualMeanTemperature,27.15101231,,,,
Ic1,Macassarese,xd759,maka1311,Makasar,Austronesian,AnnualMeanTemperature,27.15184344,,,,
B95,Tiwi,xd778,tiwi1244,Tiwi,,AnnualMeanTemperature,27.17184309,,,,
Id3,Tiwi,xd778,tiwi1244,Tiwi,,AnnualMeanTemperature,27.17184309,,,,
Ag3,Dogon,xd266,bank1259,Bankan Tey Dogon,Dogon,AnnualMeanTemperature,27.17925379,,,,
If12,Bikinians,xd827,rali1241,Rälik,Austronesian,AnnualMeanTemperature,27.18514689,,,,
Ag7,Bozo,xd295,tiey1235,Tiéyaxo Bozo,Mande,AnnualMeanTemperature,27.19444912,,,,
SCCS21,Wolof,xd469,nucl1347,Wolof,Atlantic-Congo,AnnualMeanTemperature,27.21072135,,,,
Ih6,Rotumans,xd872,rotu1241,Rotuman,Austronesian,AnnualMeanTemperature,27.21851404,,,,
Cb4,Hasania,xd481,khar1296,Khartoum,Afro-Asiatic,AnnualMeanTemperature,27.2194278,,,,
Ig3,Kurtatchi,xd855,tinp1237,Tinputz,Austronesian,AnnualMeanTemperature,27.22248566,,,,
Ii2,Tikopia,xd881,tiko1237,Tikopia,Austronesian,AnnualMeanTemperature,27.23534904,,,,
SCCS100,Tikopia,xd881,tiko1237,Tikopia,Austronesian,AnnualMeanTemperature,27.23534904,,,,
Sb4,Cariña,xd1329,taba1267,Tabajari,Cariban,AnnualMeanTemperature,27.23888943,,,,
SCCS88,Tobelorese,xd760,tobe1252,Tobelo,North Halmahera,AnnualMeanTemperature,27.25299939,,,,
SCCS99,Siuai,xd841,siwa1245,Siwai,South Bougainville,AnnualMeanTemperature,27.26901189,,,,
Ig1,Siuai,xd841,siwa1245,Siwai,South Bougainville,AnnualMeanTemperature,27.2755619,,,,
Cb3,Songhai,xd480,koyr1242,Koyraboro Senni Songhai,Songhay,AnnualMeanTemperature,27.32281487,,,,
Ca37,Blin,xd445,bili1260,Bilin,Afro-Asiatic,AnnualMeanTemperature,27.32839965,,,,
If7,Gilbert Onotoa,xd838,nuii1237,Nui,Austronesian,AnnualMeanTemperature,27.33502001,,,,
Ig6,Ulawans,xd858,saaa1240,Sa'a,Austronesian,AnnualMeanTemperature,27.33536157,,,,
Ig12,Choiseulese,xd844,vagh1249,Vaghua,Austronesian,AnnualMeanTemperature,27.36739099,,,,
Ig20,Kaoka,xd853,long1395,Longgu,Austronesian,AnnualMeanTemperature,27.3903716,,,,
SCCS173,Sirionó,xd1362,siri1273,Sirionó,Tupian,AnnualMeanTemperature,27.39040329,,,,
Ig18,Kwaio,xd850,kwai1243,Kwaio,Austronesian,AnnualMeanTemperature,27.39122825,,,,
If14,Makin,xd829,bana1287,Banaban,Austronesian,AnnualMeanTemperature,27.40383911,,,,
SCCS107,Makin,xd829,bana1287,Banaban,Austronesian,AnnualMeanTemperature,27.40383911,,,,
Ih9,Santa Cruz Islanders,xd875,natu1246,Natügu,Austronesian,AnnualMeanTemperature,27.45163531,,,,
Ig8,Simboese,xd860,simb1256,Simbo,Austronesian,AnnualMeanTemperature,27.45330641,,,,
Ij10,Tongarevans,xd890,penr1237,Māngarongaro,Austronesian,AnnualMeanTemperature,27.46190929,,,,
Ig21,Tangu,xd854,tang1355,Tanggu,Lower Sepik-Ramu,AnnualMeanTemperature,27.49503529,,,,
Ij4,Manihikians,xd893,raka1237,Rakahanga-Manihiki,Austronesian,AnnualMeanTemperature,27.49871142,,,,
If3,Majuro,xd834,rata1243,Ratak,Austronesian,AnnualMeanTemperature,27.50085397,,,,
If9,Ulithians,xd840,ulit1238,Ulithian,Austronesian,AnnualMeanTemperature,27.51282604,,,,
If13,Nauruans,xd828,naur1243,Nauru,Austronesian,AnnualMeanTemperature,27.51575649,,,,
Ii3,Pukapukans,xd882,puka1242,Pukapuka,Austronesian,AnnualMeanTemperature,27.52265734,,,,
Ig4,Lesu,xd856,nots1237,Notsi,Austronesian,AnnualMeanTemperature,27.52340448,,,,
Ig13,Aua,xd845,wuvu1239,Wuvulu-Aua,Austronesian,AnnualMeanTemperature,27.53570245,,,,
If17,Marshallese,xd832,rata1243,Ratak,Austronesian,AnnualMeanTemperature,27.54014796,,,,
SCCS108,Marshallese,xd832,rata1243,Ratak,Austronesian,AnnualMeanTemperature,27.54014796,,,,
If6,Yapese,xd837,yape1248,Yapese,Austronesian,AnnualMeanTemperature,27.54680586,,,,
SCCS110,Yapese,xd837,yape1248,Yapese,Austronesian,AnnualMeanTemperature,27.54680586,,,,
If11,Kosraeans,xd826,kosr1238,Kosraean,Austronesian,AnnualMeanTemperature,27.59377927,,,,
If5,Ponapeans,xd836,pohn1238,Pohnpeian,Austronesian,AnnualMeanTemperature,27.59664906,,,,
If2,Trukese,xd833,chuu1238,Chuukese,Austronesian,AnnualMeanTemperature,27.59829754,,,,
SCCS109,Trukese,xd833,chuu1238,Chuukese,Austronesian,AnnualMeanTemperature,27.59829754,,,,
If10,Nomoians,xd825,mort1237,Mortlockese,Austronesian,AnnualMeanTemperature,27.61067103,,,,
SCCS97,Lesu,xd856,nots1237,Notsi,Austronesian,AnnualMeanTemperature,27.61679165,,,,
If16,Lamotrek,xd831,lamo1243,Lamotrek,Austronesian,AnnualMeanTemperature,27.6274319,,,,
Ii6,Tokelau,xd885,toke1240,Tokelau,Austronesian,AnnualMeanTemperature,27.63272269,,,,
If4,Ifaluk,xd835,nucl1479,Nuclear Woleaian,Austronesian,AnnualMeanTemperature,27.64205004,,,,
